,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
188,999,U001,0200744019,TARG co,2020-04-04,2020.0,1930652649.0,2020-03-16,2020-03-31,2020-03-16,NAA8,1183.45,0-15
189,1011,U001,0200769623,WAL-MAR systems,2020-05-12,2020.0,1930803693.0,2020-04-23,2020-05-08,2020-04-23,NAH4,53859.97,0-15
190,1034,CA02,0140104423,METRO  corp,2020-04-13,2020.0,2960624752.0,2020-04-01,2020-04-11,2020-04-01,CA10,32025.363999999994,0-15
191,1039,U001,0200707822,PUBLI foundation,2020-05-08,2020.0,1930801025.0,2020-04-18,2020-05-03,2020-04-18,NAA8,61394.52,0-15
192,1046,U001,0200782669,SYGMA systems,2020-03-26,2020.0,1930617473.0,2020-03-09,2020-03-24,2020-03-09,NAA8,23298.58,0-15
193,1056,U001,0200705742,DOT corporation,2020-04-23,2020.0,1930660872.0,2020-03-17,2020-04-20,2020-03-17,NAAW,4041.99,0-15
194,1058,U001,0200769623,WAL-MAR corp,2020-04-08,2020.0,1930676006.0,2020-03-21,2020-04-05,2020-03-21,NAH4,14666.28,0-15
195,1062,U001,0200780383,MEIJ foundation,2020-05-25,2020.0,1930860645.0,2020-05-06,2020-05-21,2020-05-06,NAA8,108570.13,0-15
196,1063,U001,0100031704,DELHAIZE trust,2020-06-24,2020.0,1930796146.0,2020-04-17,2020-06-21,2020-04-17,NAGD,16196.66,0-15
197,1064,U001,0200561861,CO llc,2020-04-27,2020.0,1930774237.0,2020-04-10,2020-04-25,2020-04-10,NAA8,23448.25,0-15
198,1071,U001,0200761734,H E BUT systems,2020-04-12,2020.0,1930701257.0,2020-03-26,2020-04-10,2020-03-26,NAA8,83095.78,0-15
199,1073,U001,0200769623,WAL-MAR co,2020-04-19,2020.0,1930724889.0,2020-04-01,2020-04-16,2020-04-01,NAH4,5801.67,0-15
200,1074,U001,0200769623,WAL-MAR us,2020-04-09,2020.0,1930677295.0,2020-03-22,2020-04-06,2020-03-22,NAH4,11515.66,0-15
201,1080,U001,0200900909,SYSCO in,2020-03-28,2020.0,1930623159.0,2020-03-09,2020-03-24,2020-03-09,NAA8,42647.01,0-15
202,1081,U001,200726979,BJ'S  corporation,2020-04-06,2020.0,1930665005.0,2020-03-18,2020-04-02,2020-03-18,NAA8,810.96,0-15
203,1090,U001,0200769623,WAL-MAR systems,2020-04-17,2020.0,1930719358.0,2020-03-30,2020-04-14,2020-03-30,NAH4,24504.26,0-15
204,1092,U001,0200353024,DECA corporation,2020-05-29,2020.0,1930875691.0,2020-05-08,2020-05-24,2020-05-01,NAM4,889.08,0-15
205,1102,U001,0200762950,HAR trust,2020-04-08,2020.0,1930671888.0,2020-03-21,2020-04-05,2020-03-21,NAA8,173239.52,0-15
206,1112,U001,0200561861,CO us,2020-05-03,2020.0,1930764482.0,2020-04-15,2020-04-30,2020-04-15,NAA8,30316.62,0-15
207,1113,U001,0200744019,TARG in,2020-03-31,2020.0,1930647824.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17408.37,0-15
208,1119,U001,0200418007,AM foundation,2020-03-28,2020.0,1930630519.0,2020-03-13,2020-03-28,2020-03-13,NAA8,840.67,0-15
209,1120,U001,0200762301,C&S WH trust,2020-05-09,2020.0,1930805217.0,2020-04-22,2020-05-07,2020-04-22,NAC6,56261.98,0-15
210,1122,U001,0200772670,ASSOCIAT in,2020-04-18,2020.0,1930723923.0,2020-03-31,2020-04-15,2020-03-31,NAU5,1655.46,0-15
211,1124,U001,0200769623,WAL-MAR trust,2020-04-20,2020.0,1930683228.0,2020-03-21,2020-04-05,2020-03-21,NAH4,41629.12,16-30
212,1127,U001,0200744019,TARG corporation,2020-04-21,2020.0,1930730322.0,2020-04-01,2020-04-16,2020-04-01,NAA8,54651.53,0-15
213,1141,U001,0100047382,PETER  corporation,2020-04-01,2020.0,1930637647.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17733.56,0-15
214,1150,U001,CCU002,KRFT FDS associates,2020-05-30,2020.0,1930637979.0,2020-03-13,2020-04-17,2020-03-13,NAG2,10648.32,31-45
215,1152,U001,200706844,WINC llc,2020-05-20,2020.0,1930842076.0,2020-04-30,2020-05-15,2020-04-30,NAA8,38169.79,0-15
216,1153,U001,0200762301,C&S WH ,2020-04-21,2020.0,1930747271.0,2020-04-04,2020-04-19,2020-04-04,NAC6,3939.0,0-15
217,1156,U001,CCCA02,KRAFT  associates,2020-06-03,2020.0,1930662684.0,2020-03-18,2020-04-22,2020-03-18,NAG2,29972.7,31-45
218,1170,U001,0200769623,WAL-MAR in,2020-04-24,2020.0,1930751769.0,2020-04-06,2020-04-21,2020-04-06,NAH4,56076.31,0-15
219,1172,U001,200980828,BEN E associates,2020-06-05,2020.0,1930838209.0,2020-04-29,2020-05-19,2020-04-29,NAD1,17770.01,16-30
220,1173,U001,0200744019,TARG ,2020-04-24,2020.0,1930751781.0,2020-04-06,2020-04-21,2020-04-06,NAA8,58607.34,0-15
221,1177,U001,0200769623,WAL-MAR corp,2020-04-11,2020.0,1930688185.0,2020-03-24,2020-04-08,2020-03-24,NAH4,16674.74,0-15
222,1182,U001,0200769623,WAL-MAR co,2020-05-19,2020.0,1930843169.0,2020-05-01,2020-05-16,2020-05-01,NAH4,32553.0,0-15
223,1192,CA02,0140106408,WAL-M us,2020-04-21,2020.0,2960624581.0,2020-04-07,2020-04-18,2020-04-08,CA10,58841.804000000004,0-15
224,1194,U001,200769623,WAL-MAR corp,2020-05-30,2020.0,1930885491.0,2020-05-12,2020-05-27,2020-05-12,NAH4,52621.77,0-15
225,1201,U001,0200936373,SUPE corporation,2020-05-13,2020.0,1930809945.0,2020-04-23,2020-05-08,2020-04-23,NAA8,88919.61,0-15
226,1202,CA02,0140104285,BUY- corp,2020-04-21,2020.0,2960624684.0,2020-03-29,2020-04-17,2020-04-07,CA10,72782.84999999999,0-15
227,1209,U001,0200152991,JET associates,2020-05-18,2020.0,1930841854.0,2020-04-30,2020-05-15,2020-04-30,NAA8,1677.91,0-15
228,1210,U001,0200769623,WAL-MAR systems,2020-05-23,2020.0,1930819119.0,2020-04-23,2020-05-08,2020-04-23,NAH4,41628.67,16-30
229,1214,U001,0200762301,C&S WH co,2020-04-20,2020.0,1930745999.0,2020-04-03,2020-04-18,2020-04-03,NAC6,6832.47,0-15
230,1216,U001,0200148860,DOLLA llc,2020-03-27,2020.0,1930637644.0,2020-03-11,2020-03-26,2020-03-11,NAA8,16764.17,0-15
231,1221,U001,CCU013,KRAFT F associates,2020-05-03,2020.0,1930681744.0,2020-03-22,2020-03-22,2020-03-22,NAX2,15259.08,31-45
232,1225,U001,0200752302,KROGER co,2020-04-22,2020.0,1930733766.0,2020-04-02,2020-04-17,2020-04-02,NAA8,120098.69,0-15
233,1246,U001,0200797984,PIGGLY corporation,2020-03-19,2020.0,1930585699.0,2020-03-03,2020-03-18,2020-03-03,NAA8,89737.26,0-15
234,1253,U001,0200744019,TARG co,2020-05-10,2020.0,1930800326.0,2020-04-21,2020-05-06,2020-04-21,NAA8,16874.59,0-15
235,1254,U001,0200726979,BJ'S  co,2020-05-04,2020.0,1930783750.0,2020-04-15,2020-04-30,2020-04-15,NAA8,86.77,0-15
236,1256,U001,0100031704,DELHAIZE corp,2020-04-23,2020.0,1930744311.0,2020-04-05,2020-04-20,2020-04-05,NAA8,20757.8,0-15
237,1261,U001,0200743123,KROGER corp,2020-03-29,2020.0,1930639867.0,2020-03-12,2020-03-27,2020-03-12,NAA8,145240.7,0-15
238,1262,U001,0200729290,KROGER trust,2020-04-23,2020.0,1930763883.0,2020-04-04,2020-04-19,2020-04-04,NAA8,42613.0,0-15
239,1263,U001,0200762301,C&S WH systems,2020-04-17,2020.0,1930718141.0,2020-03-30,2020-04-14,2020-03-30,NAC6,9987.73,0-15
240,1267,U001,0200769623,WAL-MAR llc,2020-04-13,2020.0,1930706309.0,2020-03-26,2020-04-10,2020-03-26,NAH4,10921.35,0-15
241,1269,U001,0200769623,WAL-MAR co,2020-05-28,2020.0,1930883498.0,2020-05-10,2020-05-25,2020-05-10,NAH4,60886.44,0-15
242,1277,U001,0200762301,C&S WH foundation,2020-04-06,2020.0,1930674261.0,2020-03-20,2020-04-04,2020-03-20,NAC6,546.63,0-15
243,1282,U001,0200705742,DOT us,2020-04-10,2020.0,1930612079.0,2020-03-06,2020-04-07,2020-03-06,NA32,37970.55,0-15
244,1287,U001,0200353024,DECA corporation,2020-03-29,2020.0,1930607001.0,2020-03-05,2020-03-24,2020-03-01,NAM4,853.29,0-15
245,1298,U001,0200744019,TARG us,2020-05-18,2020.0,1930843065.0,2020-04-30,2020-05-15,2020-04-30,NAA8,43184.27,0-15
246,1305,U001,0200769623,WAL-MAR associates,2020-03-19,2020.0,1930582850.0,2020-03-01,2020-03-16,2020-03-01,NAH4,32011.03,0-15
247,1307,U001,0200705742,DOT in,2020-05-11,2020.0,1930821659.0,2020-04-23,2020-05-08,2020-04-23,NAA8,303.62,0-15
248,1313,U001,0200466603,SMITH'S corp,2020-05-09,2020.0,1930804830.0,2020-04-21,2020-05-06,2020-04-21,NAA8,42993.7,0-15
249,1316,U001,0200704045,RA corp,2020-03-17,2020.0,1930592854.0,2020-03-03,2020-03-18,2020-03-03,NAA8,16817.42,
250,1321,U001,200726979,BJ'S  corp,2020-04-06,2020.0,1930659942.0,2020-03-17,2020-04-01,2020-03-17,NAA8,66.37,0-15
251,1322,U001,0200769623,WAL-MAR corp,2020-05-21,2020.0,1930853383.0,2020-05-03,2020-05-18,2020-05-03,NAH4,471.56,0-15
252,1337,CA02,0140104409,LOB foundation,2020-03-30,2020.0,2960620205.0,2020-03-10,2020-03-27,2020-03-17,CA10,3908.079,0-15
253,1349,CA02,0140104409,LOB in,2020-04-04,2020.0,2960622232.0,2020-03-23,2020-04-02,2020-03-23,CA10,107686.299,0-15
254,1351,U001,0200541916,VF G corp,2020-06-02,2020.0,1930886411.0,2020-05-15,2020-05-30,2020-05-15,NAA8,34301.32,0-15
255,1359,U001,0200230690,DECA llc,2020-03-26,2020.0,1930585735.0,2020-03-02,2020-03-24,2020-03-01,NAM4,3018.22,0-15
256,1366,U001,0200744019,TARG llc,2020-04-21,2020.0,1930739949.0,2020-04-04,2020-04-19,2020-04-04,NAA8,11082.87,0-15
257,1374,U001,0200762301,C&S WH in,2020-03-27,2020.0,1930637501.0,2020-03-11,2020-03-26,2020-03-11,NAC6,69231.13,0-15
258,1376,U001,0200769623,WAL-MAR in,2020-04-23,2020.0,1930752538.0,2020-04-06,2020-04-21,2020-04-06,NAH4,41038.99,0-15
259,1381,U001,200759878,SA in,2020-05-17,2020.0,1930643630.0,2020-03-13,2020-05-17,2020-03-13,NAGD,8510.4,0-15
260,1383,U001,0200705089,JETR systems,2020-04-04,2020.0,1930655043.0,2020-03-17,2020-04-01,2020-03-17,NAA8,21345.17,0-15
261,1387,U001,0200418007,AM systems,2020-05-19,2020.0,1930854463.0,2020-05-04,2020-05-19,2020-05-04,NAA8,7137.3,0-15
262,1395,U001,0200723794,MID MO trust,2020-03-22,2020.0,1930594645.0,2020-03-04,2020-03-19,2020-03-04,NAA8,47755.62,0-15
263,1399,U001,0200782669,SYGMA us,2020-05-07,2020.0,1930767662.0,2020-04-14,2020-05-04,2020-04-14,NAD1,11770.15,0-15
264,1400,U001,0200772595,SAFEW ,2020-04-20,2020.0,1930733023.0,2020-04-02,2020-04-17,2020-04-02,NAA8,32390.73,0-15
265,1419,U001,0200769623,WAL-MAR foundation,2020-05-14,2020.0,1930828807.0,2020-04-26,2020-05-11,2020-04-26,NAH4,471.56,0-15
266,1421,U001,0200718130,SYSCO F associates,2020-04-14,2020.0,1930706380.0,2020-03-26,2020-04-10,2020-03-26,NAA8,8077.18,0-15
267,1424,U001,0200794332,COST in,2020-05-10,2020.0,1930800572.0,2020-04-20,2020-05-05,2020-04-20,NAAX,32391.9,0-15
268,1429,CA02,0140104440,SO trust,2020-05-11,2020.0,2960631309.0,2020-04-26,2020-05-07,2020-04-27,CA10,82096.62999999999,0-15
269,1430,U001,0200769623,WAL-MAR ,2020-05-07,2020.0,1930798934.0,2020-04-19,2020-05-04,2020-04-19,NAH4,17881.44,0-15
270,1451,U001,0200759878,SA co,2020-04-05,2020.0,1930671419.0,2020-03-21,2020-04-05,2020-03-21,NAH4,4061.53,0-15
271,1455,U001,0200769623,WAL-MAR llc,2020-05-08,2020.0,1930799626.0,2020-04-20,2020-05-05,2020-04-20,NAH4,25140.36,0-15
272,1457,U001,0200779906,BOZZU trust,2020-03-30,2020.0,1930641039.0,2020-03-13,2020-03-28,2020-03-13,NAA8,21572.65,0-15
273,1461,U001,0200769623,WAL-MAR in,2020-05-06,2020.0,1930794281.0,2020-04-17,2020-05-02,2020-04-17,NAH4,68350.38,0-15
274,1463,CA02,0140104440,SO corp,2020-05-08,2020.0,2960629673.0,2020-04-21,2020-05-04,2020-04-24,CA10,103372.668,0-15
275,1466,U001,0200726979,BJ'S  in,2020-05-08,2020.0,1930802645.0,2020-04-20,2020-05-05,2020-04-20,NAA8,112816.17,0-15
276,1476,U001,0200799367,MCL co,2020-03-19,2020.0,1930594895.0,2020-03-03,2020-03-18,2020-03-03,NAA8,83383.24,0-15
277,1484,U001,0200769623,WAL-MAR llc,2020-04-16,2020.0,1930717896.0,2020-03-29,2020-04-13,2020-03-29,NAH4,28286.29,0-15
278,1503,CA02,140104331,CORE-M in,2020-04-07,2020.0,2960621262.0,2020-03-18,2020-04-05,2020-03-26,CA10,14182.35,0-15
279,1504,U001,0200936373,SUPE ,2020-03-22,2020.0,1930584451.0,2020-03-03,2020-03-18,2020-03-03,NAA8,15925.0,0-15
280,1506,U001,0200656729,PERFOR trust,2020-03-22,2020.0,1930610818.0,2020-03-06,2020-03-21,2020-03-06,NAA8,30601.36,0-15
281,1511,U001,0200744019,TARG corp,2020-04-08,2020.0,1930666642.0,2020-03-19,2020-04-03,2020-03-19,NAA8,2753.74,0-15
282,1512,U001,0200744019,TARG corp,2020-04-23,2020.0,1930739330.0,2020-04-03,2020-04-18,2020-04-03,NAA8,3605.7,0-15
283,1519,U001,0200769623,WAL-MAR llc,2020-04-23,2020.0,1930746954.0,2020-04-05,2020-04-20,2020-04-05,NAH4,6785.94,0-15
284,1532,U001,0200769623,WAL-MAR trust,2020-05-04,2020.0,1930793575.0,2020-04-16,2020-05-01,2020-04-16,NAH4,9777.44,0-15
285,1541,U001,0200762301,C&S WH us,2020-03-22,2020.0,1930605664.0,2020-03-06,2020-03-21,2020-03-06,NAC6,24031.95,0-15
286,1548,U001,0200148860,DOLLA associates,2020-04-09,2020.0,1930689325.0,2020-03-23,2020-04-07,2020-03-23,NAA8,32990.46,0-15
287,1552,U001,0200803720,DEC foundation,2020-03-25,2020.0,1930612090.0,2020-03-06,2020-03-24,2020-03-01,NAM4,66.48,0-15
288,1554,U001,0200416837,DEC ,2020-05-13,2020.0,1930857290.0,2020-05-05,2020-05-11,2020-05-01,NAM2,5917.77,0-15
289,1555,U001,0200726979,BJ'S  ,2020-05-13,2020.0,1930822055.0,2020-04-24,2020-05-09,2020-04-24,NAA8,2396.03,0-15
290,1558,U001,CCU013,KRAFT F trust,2020-04-04,2020.0,1930571605.0,2020-02-28,2020-02-28,2020-02-28,NAX2,77.07,31-45
291,1560,U001,200915438,GROC in,2020-04-21,2020.0,1930723164.0,2020-04-01,2020-04-16,2020-04-01,NAA8,6713.52,0-15
292,1561,U001,0200418007,AM us,2020-05-23,2020.0,1930667012.0,2020-03-19,2020-05-23,2020-03-19,NAGD,8294.4,0-15
293,1569,U001,0200769623,WAL-MAR systems,2020-05-07,2020.0,1930798110.0,2020-04-18,2020-05-03,2020-04-18,NAH4,47118.53,0-15
294,1574,U001,0200455322,PEA associates,2020-04-09,2020.0,1930605944.0,2020-03-10,2020-04-09,2020-03-10,NAD5,13326.85,0-15
295,1582,CA02,0140106408,WAL-M systems,2020-03-26,2020.0,2960618297.0,2020-03-03,2020-03-21,2020-03-11,CA10,9394.021,0-15
296,1591,U001,0200762301,C&S WH systems,2020-04-12,2020.0,1930701231.0,2020-03-26,2020-04-10,2020-03-26,NAC6,15724.32,0-15
297,1593,U001,0200744019,TARG trust,2020-04-19,2020.0,1930738290.0,2020-04-02,2020-04-17,2020-04-02,NAA8,47540.39,0-15
298,1595,U001,0200992695,NUGG foundation,2020-05-08,2020.0,1930820391.0,2020-04-23,2020-05-08,2020-04-23,NAA8,30065.62,0-15
299,1601,U001,0200744019,TARG trust,2020-05-14,2020.0,1930834229.0,2020-04-28,2020-05-13,2020-04-28,NAA8,39358.28,0-15
300,1604,U001,0200592182,DECA ,2020-04-11,2020.0,1930708114.0,2020-03-27,2020-04-08,2020-03-16,NAM4,513.16,0-15
301,1615,U001,0200732755,KROGER associates,2020-03-23,2020.0,1930605355.0,2020-03-06,2020-03-21,2020-03-06,NAA8,7685.73,0-15
302,1620,CA02,140106408,WAL-M ,2020-04-01,2020.0,2960621281.0,2020-03-21,2020-03-31,2020-03-21,CA10,9694.384,0-15
303,1626,CA02,0140104440,SO associates,2020-04-01,2020.0,2960621461.0,2020-03-18,2020-03-30,2020-03-20,CA10,164366.223,0-15
304,1633,U001,0200519201,KROGE corp,2020-05-13,2020.0,1930828957.0,2020-04-28,2020-05-13,2020-04-28,NAA8,197963.27,0-15
305,1634,U001,0200744019,TARG systems,2020-03-16,2020.0,1930581162.0,2020-02-29,2020-03-15,2020-02-29,NAA8,17812.07,0-15
306,1641,U001,0200148860,DOLLA corporation,2020-04-10,2020.0,1930671635.0,2020-03-24,2020-04-08,2020-03-24,NAA8,13271.03,0-15
307,1642,U001,0200820380,SMITH'S corp,2020-03-19,2020.0,1930580873.0,2020-03-01,2020-03-16,2020-03-01,NAA8,15481.15,0-15
308,1643,U001,0200704858,WAKE us,2020-05-09,2020.0,1930803141.0,2020-04-22,2020-05-07,2020-04-22,NAA8,100878.92,0-15
309,1648,U001,0200762301,C&S WH systems,2020-04-27,2020.0,1930765333.0,2020-04-10,2020-04-25,2020-04-10,NAC6,76124.34,0-15
310,1651,U001,0200769623,WAL-MAR systems,2020-04-06,2020.0,1930664599.0,2020-03-19,2020-04-03,2020-03-19,NAH4,4529.38,0-15
311,1666,U001,0200762301,C&S WH systems,2020-04-09,2020.0,1930685195.0,2020-03-23,2020-04-07,2020-03-23,NAC6,1180.78,0-15
312,1668,U001,0200704045,RA us,2020-04-05,2020.0,1930682821.0,2020-03-22,2020-04-06,2020-03-22,NAA8,17224.98,
313,1669,U001,0200772595,SAFEW llc,2020-04-21,2020.0,1930727467.0,2020-04-03,2020-04-18,2020-04-03,NAA8,2456.06,0-15
314,1672,U001,0200744019,TARG trust,2020-04-11,2020.0,1930698648.0,2020-03-25,2020-04-09,2020-03-25,NAA8,33580.87,0-15
315,1674,U001,0200705742,DOT in,2020-03-20,2020.0,1930593648.0,2020-03-03,2020-03-18,2020-03-03,NAA8,10486.86,0-15
316,1679,U001,0200769623,WAL-MAR trust,2020-03-27,2020.0,1930623848.0,2020-03-10,2020-03-25,2020-03-10,NAH4,14696.73,0-15
317,1681,U001,0200799342,MITCH associates,2020-05-04,2020.0,1930793138.0,2020-04-16,2020-05-01,2020-04-16,NAA8,78109.83,0-15
318,1686,U013,0140103480,PRIC systems,2020-04-16,2020.0,1991839741.0,2020-02-27,2020-04-12,2020-02-27,NAVF,21395.58,0-15
319,1689,U001,100006311,QUALITY C us,2020-04-15,2020.0,1930671166.0,2020-03-18,2020-04-02,2020-03-18,NAA8,20175.8,0-15
320,1705,U001,0200803720,DEC ,2020-05-11,2020.0,1930820211.0,2020-04-23,2020-05-09,2020-04-16,NAM4,1977.62,0-15
321,1706,U001,200706844,WINC ,2020-04-11,2020.0,1930669778.0,2020-03-21,2020-04-05,2020-03-21,NAA8,15331.43,0-15
322,1713,U001,0200769623,WAL-MAR systems,2020-03-24,2020.0,1930604650.0,2020-03-07,2020-03-22,2020-03-07,NAH4,15893.81,0-15
323,1717,U001,0200071186,FATH foundation,2020-05-03,2020.0,1930789924.0,2020-04-16,2020-05-01,2020-04-16,NAA8,46945.8,0-15
324,1730,U001,200769623,WAL-MAR associates,2020-05-27,2020.0,1930879136.0,2020-05-09,2020-05-24,2020-05-09,NAH4,59462.27,0-15
325,1739,U001,0200778870,C in,2020-03-30,2020.0,1930647008.0,2020-03-13,2020-03-28,2020-03-13,NAA8,9117.16,0-15
326,1743,U001,0200769623,WAL-MAR associates,2020-03-28,2020.0,1930622144.0,2020-03-10,2020-03-25,2020-03-10,NAH4,64440.87,0-15
327,1744,U001,0200148860,DOLLA foundation,2020-04-12,2020.0,1930710073.0,2020-03-27,2020-04-11,2020-03-27,NAA8,66356.43,0-15
328,1746,U001,0200782001,GORDO systems,2020-03-22,2020.0,1930610058.0,2020-03-06,2020-03-21,2020-03-06,NAA8,45773.88,0-15
329,1747,U001,0100026809,PRES us,2020-04-13,2020.0,1930731327.0,2020-04-01,2020-04-11,2020-04-01,NA10,28778.75,0-15
330,1749,U001,0200769623,WAL-MAR ,2020-04-03,2020.0,1930655609.0,2020-03-16,2020-03-31,2020-03-16,NAH4,13347.31,0-15
331,1752,U001,200769623,WAL-MAR co,2020-06-18,2020.0,1930772169.0,2020-04-11,2020-06-15,2020-04-11,NAGD,131.58,0-15
332,1753,U001,0200752302,KROGER associates,2020-04-30,2020.0,1930776636.0,2020-04-12,2020-04-27,2020-04-12,NAA8,75004.47,0-15
333,1755,U001,0200769623,WAL-MAR foundation,2020-04-14,2020.0,1930710731.0,2020-03-27,2020-04-11,2020-03-27,NAH4,28295.59,0-15
334,1759,U001,0200769623,WAL-MAR co,2020-05-14,2020.0,1930826845.0,2020-04-26,2020-05-11,2020-04-26,NAH4,2352.97,0-15
335,1765,U001,0200711029,WEGMAN ,2020-03-25,2020.0,1930599202.0,2020-03-04,2020-03-19,2020-03-04,NAA8,66442.88,0-15
336,1772,U001,0200707822,PUBLI foundation,2020-05-03,2020.0,1930776550.0,2020-04-13,2020-04-28,2020-04-13,NAA8,160558.42,0-15
337,1774,U001,0200592182,DECA corporation,2020-03-28,2020.0,1930691960.0,2020-03-24,2020-03-23,2020-03-16,NAM1,36102.76,0-15
338,1784,U001,0200455322,PEA in,2020-05-14,2020.0,1930787156.0,2020-04-14,2020-05-14,2020-04-14,NAD5,49124.1,0-15
339,1792,U001,0200769623,WAL-MAR llc,2020-05-07,2020.0,1930798325.0,2020-04-18,2020-05-03,2020-04-18,NAH4,55399.42,0-15
340,1795,U001,0200759878,SA ,2020-03-19,2020.0,1930603081.0,2020-03-04,2020-03-19,2020-03-04,NAH4,14022.8,0-15
341,1801,U001,0200739534,OK ,2020-05-18,2020.0,1930842944.0,2020-04-30,2020-05-15,2020-04-30,NAA8,27131.85,0-15
342,1803,U001,0200424504,M  corp,2020-03-18,2020.0,1930594041.0,2020-03-04,2020-03-15,2020-03-15,NACE,7405.23,0-15
343,1825,U001,0200769623,WAL-MAR us,2020-04-19,2020.0,1930729868.0,2020-04-01,2020-04-16,2020-04-01,NAH4,5310.44,0-15
344,1828,U001,0100058003,ING co,2020-04-09,2020.0,1930599489.0,2020-03-04,2020-04-05,2020-03-04,NA32,2374.48,0-15
345,1832,U001,0200769623,WAL-MAR corporation,2020-03-26,2020.0,1930609796.0,2020-03-08,2020-03-23,2020-03-08,NAH4,79262.64,0-15
346,1838,U001,0200732755,KROGER llc,2020-04-26,2020.0,1930760367.0,2020-04-08,2020-04-23,2020-04-08,NAA8,79604.8,0-15
347,1842,U001,0200418007,AM ,2020-04-24,2020.0,1930773639.0,2020-04-10,2020-04-25,2020-04-10,NAA8,52193.28,
348,1845,U001,0200769623,WAL-MAR ,2020-03-19,2020.0,1930584953.0,2020-03-01,2020-03-16,2020-03-01,NAH4,661.11,0-15
349,1850,U001,200781484,MAPLE trust,2020-05-23,2020.0,1930860068.0,2020-05-05,2020-05-20,2020-05-05,NAA8,35464.06,0-15
350,1863,U001,0200775094,SAVE M trust,2020-04-29,2020.0,1930772956.0,2020-04-10,2020-04-25,2020-04-10,NAA8,96825.11,0-15
351,1875,U001,0200152991,JET systems,2020-04-03,2020.0,1930668256.0,2020-03-18,2020-04-02,2020-03-18,NAA8,1812.31,0-15
352,1892,U001,0200769623,WAL-MAR systems,2020-03-22,2020.0,1930594653.0,2020-03-04,2020-03-19,2020-03-04,NAH4,7230.78,0-15
353,1895,CA02,0140104429,COSTCO systems,2020-03-18,2020.0,2960616774.0,2020-03-03,2020-03-15,2020-03-05,CA10,25041.59,0-15
354,1900,U001,0100031704,DELHAIZE us,2020-06-13,2020.0,1930747630.0,2020-04-05,2020-06-09,2020-04-05,NAGD,728.78,0-15
355,1909,U001,0200769623,WAL-MAR foundation,2020-05-22,2020.0,1930854376.0,2020-05-03,2020-05-18,2020-05-03,NAH4,53201.11,0-15
356,1920,U001,0200772670,ASSOCIAT trust,2020-03-17,2020.0,1930583800.0,2020-02-28,2020-03-14,2020-02-28,NAU5,602.9,0-15
357,1924,U001,0200148860,DOLLA trust,2020-04-09,2020.0,1930691226.0,2020-03-23,2020-04-07,2020-03-23,NAA8,19666.18,0-15
358,1925,U001,0200797452,US  us,2020-04-05,2020.0,1930641707.0,2020-03-11,2020-03-26,2020-03-11,NAA8,204.43,0-15
359,1935,CA02,0140105785,SHOPPE foundation,2020-05-07,2020.0,2960628703.0,2020-04-13,2020-05-02,2020-04-22,CA10,27074.754,0-15
360,1941,U001,0200769623,WAL-MAR in,2020-04-19,2020.0,1930730277.0,2020-04-01,2020-04-16,2020-04-01,NAH4,15562.99,0-15
361,1943,U001,0200769623,WAL-MAR co,2020-05-04,2020.0,1930792925.0,2020-04-16,2020-05-01,2020-04-16,NAH4,9099.16,0-15
362,1947,U001,0200769623,WAL-MAR corp,2020-04-17,2020.0,1930720154.0,2020-03-31,2020-04-15,2020-03-31,NAH4,10472.25,0-15
363,1949,U001,0200772595,SAFEW llc,2020-04-17,2020.0,1930719448.0,2020-03-30,2020-04-14,2020-03-30,NAA8,1235.36,0-15
364,1952,U001,0200759878,SA corp,2020-04-25,2020.0,1930768133.0,2020-04-10,2020-04-25,2020-04-10,NAH4,54312.68,0-15
365,1954,U001,0200707822,PUBLI corporation,2020-04-25,2020.0,1930752516.0,2020-04-05,2020-04-20,2020-04-05,NAA8,104769.48,0-15
366,1970,U001,0200743996,STATER  corp,2020-04-18,2020.0,1930723439.0,2020-03-31,2020-04-15,2020-03-31,NAA8,47975.78,0-15
367,1974,U001,0200769623,WAL-MAR systems,2020-03-30,2020.0,1930637364.0,2020-03-13,2020-03-28,2020-03-13,NAH4,13956.09,0-15
368,1980,U001,0200769623,WAL-MAR associates,2020-04-29,2020.0,1930776679.0,2020-04-12,2020-04-27,2020-04-12,NAH4,39143.19,0-15
369,1996,U001,0200769623,WAL-MAR us,2020-04-01,2020.0,1930651757.0,2020-03-14,2020-03-29,2020-03-14,NAH4,42089.37,0-15
370,1997,U001,200769623,WAL-MAR llc,2020-05-30,2020.0,1930893128.0,2020-05-12,2020-05-27,2020-05-12,NAH4,31794.87,0-15
371,2000,U001,200749225,SUPER  trust,2020-05-25,2020.0,1930862405.0,2020-05-06,2020-05-21,2020-05-06,NAA8,100980.4,0-15
372,2002,U001,0200759082,INGL associates,2020-04-01,2020.0,1930654371.0,2020-03-15,2020-03-30,2020-03-15,NAA8,36479.01,0-15
373,2004,U001,0200769623,WAL-MAR trust,2020-04-01,2020.0,1930652946.0,2020-03-14,2020-03-29,2020-03-14,NAH4,58014.2,0-15
374,2012,U001,0200759878,SA systems,2020-04-18,2020.0,1930732203.0,2020-04-03,2020-04-18,2020-04-03,NAH4,14016.25,0-15
